Date,el_spot_price,ef_om,gas_price,co2_price,heat
2019-11-10 01:00:00,35.3,511.038,15.63,24.57,185.12
2019-11-10 02:00:00,35.13,515.137,15.63,24.57,195.75
2019-11-10 03:00:00,34.22,518.142,15.63,24.57,186.86
2019-11-10 04:00:00,33.86,520.615,15.63,24.57,187.9
2019-11-10 05:00:00,35.01,532.58,15.63,24.57,180.59
2019-11-10 06:00:00,35.6,537.904,15.63,24.57,179.67
2019-11-10 07:00:00,37.52,518.173,15.63,24.57,181.57
2019-11-10 08:00:00,37.52,491.145,15.63,24.57,182.1
2019-11-10 09:00:00,39.12,471.842,15.63,24.57,199.73
2019-11-10 10:00:00,38.4,460.659,15.63,24.57,195.47
2019-11-10 11:00:00,38.84,453.571,15.63,24.57,179.55
2019-11-10 12:00:00,40.1,469.454,15.63,24.57,167.74
2019-11-10 13:00:00,37.8,495.029,15.63,24.57,176.7
2019-11-10 14:00:00,39.68,530.25,15.63,24.57,184.44
2019-11-10 15:00:00,41.35,552.015,15.63,24.57,204.81
2019-11-10 16:00:00,46.41,544.101,15.63,24.57,230.07
2019-11-10 17:00:00,52.17,535.142,15.63,24.57,218.49
2019-11-10 18:00:00,53.09,530.605,15.63,24.57,181.59
2019-11-10 19:00:00,52.51,528.188,15.63,24.57,171.46
2019-11-10 20:00:00,51.01,520.5,15.63,24.57,171.73
2019-11-10 21:00:00,47.0,518.628,15.63,24.57,175.26
2019-11-10 22:00:00,44.25,512.285,15.63,24.57,162.29
2019-11-10 23:00:00,39.88,502.423,15.63,24.57,147.32
2019-11-11 00:00:00,35.66,497.173,15.63,24.57,148.29
2019-11-11 01:00:00,35.97,492.199,15.63,24.57,162.3
2019-11-11 02:00:00,36.03,483.328,15.63,24.57,183.03
2019-11-11 03:00:00,34.75,484.379,15.63,24.57,200.5
2019-11-11 04:00:00,34.8,491.206,15.63,24.57,220.67
2019-11-11 05:00:00,36.58,477.108,15.63,24.57,212.01
2019-11-11 06:00:00,43.42,472.944,15.63,24.57,212.97
2019-11-11 07:00:00,47.69,454.25,15.63,24.57,213.0
2019-11-11 08:00:00,51.0,440.173,15.63,24.57,211.7
2019-11-11 09:00:00,49.85,431.007,15.63,24.57,209.26
2019-11-11 10:00:00,48.0,421.0,15.63,24.57,198.42
2019-11-11 11:00:00,47.42,413.939,15.63,24.57,186.2
2019-11-11 12:00:00,46.0,413.54,15.63,24.57,177.44
2019-11-11 13:00:00,45.64,423.504,15.63,24.57,180.71
2019-11-11 14:00:00,44.11,432.05,15.63,24.57,207.58
2019-11-11 15:00:00,44.62,424.156,15.63,24.57,213.0
2019-11-11 16:00:00,44.78,408.542,15.63,24.57,220.42
2019-11-11 17:00:00,48.28,403.174,15.63,24.57,226.6
2019-11-11 18:00:00,45.39,403.134,15.63,24.57,225.8
2019-11-11 19:00:00,40.36,397.358,15.63,24.57,207.25
2019-11-11 20:00:00,35.26,394.85,15.63,24.57,194.53
2019-11-11 21:00:00,32.8,394.086,15.63,24.57,174.24
2019-11-11 22:00:00,32.05,384.013,15.63,24.57,162.04
2019-11-11 23:00:00,26.09,365.095,15.63,24.57,154.78
2019-11-12 00:00:00,30.9,358.501,15.63,24.57,151.09
2019-11-12 01:00:00,31.45,356.407,15.63,24.57,161.51
2019-11-12 02:00:00,30.67,353.196,15.63,24.57,166.06
2019-11-12 03:00:00,29.1,364.614,15.63,24.57,178.04
2019-11-12 04:00:00,32.3,374.375,15.63,24.57,205.8
2019-11-12 05:00:00,35.3,382.219,15.63,24.57,227.01
2019-11-12 06:00:00,40.66,390.09,15.63,24.57,224.43
2019-11-12 07:00:00,46.35,397.195,15.63,24.57,214.55
2019-11-12 08:00:00,43.99,389.846,15.63,24.57,210.64
2019-11-12 09:00:00,43.0,381.004,15.63,24.57,210.79
2019-11-12 10:00:00,42.41,372.564,15.63,24.57,207.88
2019-11-12 11:00:00,42.03,374.223,15.63,24.57,209.6
2019-11-12 12:00:00,40.5,388.3,15.63,24.57,213.5
2019-11-12 13:00:00,43.79,410.481,15.63,24.57,220.14
2019-11-12 14:00:00,46.39,423.713,15.63,24.57,220.2
2019-11-12 15:00:00,51.18,430.506,15.63,24.57,213.1
2019-11-12 16:00:00,51.08,423.694,15.63,24.57,210.44
2019-11-12 17:00:00,59.21,427.122,15.63,24.57,210.61
2019-11-12 18:00:00,58.32,422.549,15.63,24.57,210.93
2019-11-12 19:00:00,50.42,419.586,15.63,24.57,207.21
2019-11-12 20:00:00,46.81,413.192,15.63,24.57,195.34
2019-11-12 21:00:00,40.95,414.13,15.63,24.57,184.48
2019-11-12 22:00:00,39.26,411.55,15.63,24.57,184.64
2019-11-12 23:00:00,36.74,396.401,15.63,24.57,173.79
2019-11-13 00:00:00,34.0,394.213,15.63,24.57,171.07
2019-11-13 01:00:00,34.83,394.717,15.63,24.57,170.88
2019-11-13 02:00:00,35.01,400.184,15.63,24.57,187.19
2019-11-13 03:00:00,35.01,406.061,15.63,24.57,215.89
2019-11-13 04:00:00,35.13,427.122,15.63,24.57,241.56
2019-11-13 05:00:00,36.06,439.341,15.63,24.57,248.97
2019-11-13 06:00:00,40.71,438.601,15.63,24.57,247.53
2019-11-13 07:00:00,47.7,443.217,15.63,24.57,237.43
2019-11-13 08:00:00,52.08,444.247,15.63,24.57,225.05
2019-11-13 09:00:00,51.56,442.91,15.63,24.57,202.2
2019-11-13 10:00:00,50.12,442.37,15.63,24.57,205.17
2019-11-13 11:00:00,50.59,445.32,15.63,24.57,211.66
2019-11-13 12:00:00,48.97,456.26,15.63,24.57,218.27
2019-11-13 13:00:00,55.12,462.578,15.63,24.57,236.92
2019-11-13 14:00:00,55.98,473.958,15.63,24.57,237.86
2019-11-13 15:00:00,58.42,480.031,15.63,24.57,233.95
2019-11-13 16:00:00,63.51,476.623,15.63,24.57,225.21
2019-11-13 17:00:00,67.2,485.326,15.63,24.57,218.15
2019-11-13 18:00:00,56.09,490.6,15.63,24.57,214.58
2019-11-13 19:00:00,52.94,488.601,15.63,24.57,209.99
2019-11-13 20:00:00,46.22,482.526,15.63,24.57,199.96
2019-11-13 21:00:00,42.91,482.057,15.63,24.57,177.03
2019-11-13 22:00:00,41.47,484.425,15.63,24.57,164.22
2019-11-13 23:00:00,38.28,485.783,15.63,24.57,161.21
2019-11-14 00:00:00,37.6,489.764,15.63,24.57,160.21
2019-11-14 01:00:00,37.85,494.294,15.63,24.57,174.62
2019-11-14 02:00:00,36.51,496.01,15.63,24.57,188.23
2019-11-14 03:00:00,35.37,496.209,15.63,24.57,213.47
2019-11-14 04:00:00,35.77,503.627,15.63,24.57,216.95
2019-11-14 05:00:00,38.18,494.339,15.63,24.57,227.03
2019-11-14 06:00:00,45.31,484.975,15.63,24.57,216.15
2019-11-14 07:00:00,53.7,468.847,15.63,24.57,210.22
2019-11-14 08:00:00,52.32,450.172,15.63,24.57,220.8
2019-11-14 09:00:00,49.1,440.618,15.63,24.57,219.64
2019-11-14 10:00:00,47.24,435.072,15.63,24.57,200.4
2019-11-14 11:00:00,47.95,436.256,15.63,24.57,179.98
2019-11-14 12:00:00,48.64,448.001,15.63,24.57,189.33
2019-11-14 13:00:00,50.62,461.691,15.63,24.57,198.58
2019-11-14 14:00:00,53.7,482.418,15.63,24.57,210.63
2019-11-14 15:00:00,54.12,473.977,15.63,24.57,221.92
2019-11-14 16:00:00,56.15,448.54,15.63,24.57,222.98
2019-11-14 17:00:00,58.5,430.804,15.63,24.57,217.13
2019-11-14 18:00:00,49.8,413.638,15.63,24.57,220.17
2019-11-14 19:00:00,45.1,399.275,15.63,24.57,208.39
2019-11-14 20:00:00,41.71,392.722,15.63,24.57,200.93
2019-11-14 21:00:00,38.49,390.533,15.63,24.57,179.26
2019-11-14 22:00:00,38.65,383.339,15.63,24.57,160.72
2019-11-14 23:00:00,35.38,364.076,15.63,24.57,157.12
2019-11-15 00:00:00,29.65,339.454,15.63,24.57,157.56
2019-11-15 01:00:00,28.38,322.601,15.63,24.57,157.38
2019-11-15 02:00:00,28.32,306.043,15.63,24.57,176.1
2019-11-15 03:00:00,25.16,308.04,15.63,24.57,189.07
2019-11-15 04:00:00,25.41,326.18,15.63,24.57,199.02
2019-11-15 05:00:00,30.12,350.548,15.63,24.57,211.84
2019-11-15 06:00:00,34.1,367.082,15.63,24.57,219.3
2019-11-15 07:00:00,39.73,369.343,15.63,24.57,218.26
2019-11-15 08:00:00,40.86,373.714,15.63,24.57,219.2
2019-11-15 09:00:00,35.4,376.314,15.63,24.57,219.34
2019-11-15 10:00:00,35.76,385.364,15.63,24.57,218.75
2019-11-15 11:00:00,34.85,401.001,15.63,24.57,206.16
2019-11-15 12:00:00,36.13,423.053,15.63,24.57,202.59
2019-11-15 13:00:00,39.68,434.382,15.63,24.57,212.13
2019-11-15 14:00:00,42.0,447.134,15.63,24.57,216.3
2019-11-15 15:00:00,45.41,454.44,15.63,24.57,217.03
2019-11-15 16:00:00,49.0,456.214,15.63,24.57,216.77
2019-11-15 17:00:00,51.12,470.63,15.63,24.57,197.73
2019-11-15 18:00:00,45.91,488.024,15.63,24.57,186.77
2019-11-15 19:00:00,47.21,514.291,15.63,24.57,185.62
2019-11-15 20:00:00,42.92,528.198,15.63,24.57,174.74
2019-11-15 21:00:00,43.98,534.34,15.63,24.57,152.55
2019-11-15 22:00:00,40.04,532.725,15.63,24.57,129.59
2019-11-15 23:00:00,38.46,531.194,15.63,24.57,125.98
2019-11-16 00:00:00,36.98,528.412,15.63,24.57,139.12
2019-11-16 01:00:00,37.07,526.583,15.63,24.57,151.08
2019-11-16 02:00:00,36.53,529.253,15.63,24.57,157.58
2019-11-16 03:00:00,37.19,530.455,15.63,24.57,172.5
2019-11-16 04:00:00,37.32,533.813,15.63,24.57,186.1
2019-11-16 05:00:00,37.49,533.401,15.63,24.57,180.56
2019-11-16 06:00:00,38.42,525.093,15.63,24.57,173.49
2019-11-16 07:00:00,39.01,508.72,15.63,24.57,174.07
2019-11-16 08:00:00,42.47,481.372,15.63,24.57,178.87
2019-11-16 09:00:00,43.13,457.92,15.63,24.57,188.68
2019-11-16 10:00:00,41.51,435.773,15.63,24.57,187.68
2019-11-16 11:00:00,41.9,410.559,15.63,24.57,186.74
2019-11-16 12:00:00,38.97,396.285,15.63,24.57,184.38
2019-11-16 13:00:00,35.15,400.595,15.63,24.57,185.0
2019-11-16 14:00:00,34.98,415.742,15.63,24.57,186.06
2019-11-16 15:00:00,37.37,420.851,15.63,24.57,187.98
2019-11-16 16:00:00,41.25,418.232,15.63,24.57,203.42
2019-11-16 17:00:00,42.47,403.213,15.63,24.57,204.7
2019-11-16 18:00:00,42.2,391.509,15.63,24.57,205.14
2019-11-16 19:00:00,39.32,385.069,15.63,24.57,193.4
2019-11-16 20:00:00,35.37,391.891,15.63,24.57,185.96
2019-11-16 21:00:00,34.23,406.604,15.63,24.57,162.68
2019-11-16 22:00:00,34.3,409.557,15.63,24.57,151.73
2019-11-16 23:00:00,29.73,413.852,15.63,24.57,162.14
2019-11-17 00:00:00,29.06,415.42,15.63,24.57,163.09
2019-11-17 01:00:00,30.96,414.142,15.63,24.57,174.0
2019-11-17 02:00:00,31.59,419.787,15.63,24.57,181.26
2019-11-17 03:00:00,32.23,433.926,15.63,24.57,192.15
2019-11-17 04:00:00,32.86,446.616,15.63,24.57,205.99
2019-11-17 05:00:00,33.75,456.053,15.63,24.57,200.63
2019-11-17 06:00:00,32.49,475.99,15.63,24.57,213.45
2019-11-17 07:00:00,33.88,486.42,15.63,24.57,222.8
2019-11-17 08:00:00,36.85,487.646,15.63,24.57,221.37
2019-11-17 09:00:00,38.81,483.672,15.63,24.57,208.86
2019-11-17 10:00:00,39.72,477.549,15.63,24.57,187.86
2019-11-17 11:00:00,40.76,479.425,15.63,24.57,178.65
2019-11-17 12:00:00,40.15,485.019,15.63,24.57,174.28
2019-11-17 13:00:00,39.25,488.012,15.63,24.57,189.36
2019-11-17 14:00:00,39.06,489.775,15.63,24.57,202.29
2019-11-17 15:00:00,39.83,477.214,15.63,24.57,208.88
2019-11-17 16:00:00,41.15,466.461,15.63,24.57,208.39
2019-11-17 17:00:00,45.44,465.036,15.63,24.57,208.27
2019-11-17 18:00:00,43.67,462.504,15.63,24.57,208.15
2019-11-17 19:00:00,41.92,462.766,15.63,24.57,207.94
2019-11-17 20:00:00,37.18,460.833,15.63,24.57,207.68
2019-11-17 21:00:00,35.67,456.602,15.63,24.57,185.89
2019-11-17 22:00:00,35.06,446.833,15.63,24.57,155.24
2019-11-17 23:00:00,32.3,435.049,15.63,24.57,150.27
2019-11-18 00:00:00,24.76,435.368,15.63,24.57,145.3
2019-11-18 01:00:00,27.83,432.76,15.63,24.57,155.4
2019-11-18 02:00:00,26.31,444.895,15.63,24.57,173.88
2019-11-18 03:00:00,28.16,465.587,15.63,24.57,186.06
2019-11-18 04:00:00,29.68,484.92,15.63,24.57,191.54
2019-11-18 05:00:00,34.22,486.911,15.63,24.57,208.6
2019-11-18 06:00:00,41.34,489.107,15.63,24.57,200.93
2019-11-18 07:00:00,50.23,492.602,15.63,24.57,186.59
2019-11-18 08:00:00,49.86,488.08,15.63,24.57,181.72
2019-11-18 09:00:00,49.79,481.85,15.63,24.57,176.66
2019-11-18 10:00:00,48.38,479.786,15.63,24.57,182.41
2019-11-18 11:00:00,49.79,477.016,15.63,24.57,184.02
2019-11-18 12:00:00,48.81,478.391,15.63,24.57,187.25
2019-11-18 13:00:00,51.58,482.787,15.63,24.57,188.46
2019-11-18 14:00:00,49.8,483.42,15.63,24.57,187.97
2019-11-18 15:00:00,52.87,478.334,15.63,24.57,189.83
2019-11-18 16:00:00,55.0,461.297,15.63,24.57,190.06
2019-11-18 17:00:00,54.94,448.759,15.63,24.57,191.17
2019-11-18 18:00:00,43.67,431.813,15.63,24.57,195.71
2019-11-18 19:00:00,41.62,409.592,15.63,24.57,191.99
2019-11-18 20:00:00,35.9,384.379,15.63,24.57,173.61
2019-11-18 21:00:00,35.28,353.439,15.63,24.57,150.95
2019-11-18 22:00:00,33.89,311.503,15.63,24.57,145.06
2019-11-18 23:00:00,28.97,287.589,15.63,24.57,145.98
2019-11-19 00:00:00,27.75,284.453,15.63,24.57,156.76
2019-11-19 01:00:00,27.35,285.136,15.63,24.57,172.27
2019-11-19 02:00:00,24.53,286.454,15.63,24.57,169.16
2019-11-19 03:00:00,24.29,306.029,15.63,24.57,170.08
2019-11-19 04:00:00,27.73,349.544,15.63,24.57,189.58
2019-11-19 05:00:00,32.9,388.581,15.63,24.57,209.15
2019-11-19 06:00:00,38.36,408.323,15.63,24.57,213.25
2019-11-19 07:00:00,43.32,415.311,15.63,24.57,209.59
2019-11-19 08:00:00,44.86,418.458,15.63,24.57,188.64
2019-11-19 09:00:00,41.99,424.062,15.63,24.57,177.08
2019-11-19 10:00:00,41.7,433.694,15.63,24.57,171.75
2019-11-19 11:00:00,41.77,447.842,15.63,24.57,171.76
2019-11-19 12:00:00,41.96,469.494,15.63,24.57,178.06
2019-11-19 13:00:00,47.97,492.135,15.63,24.57,182.5
2019-11-19 14:00:00,53.95,516.27,15.63,24.57,199.04
2019-11-19 15:00:00,61.81,528.92,15.63,24.57,215.57
2019-11-19 16:00:00,70.43,540.65,15.63,24.57,217.06
2019-11-19 17:00:00,80.1,544.942,15.63,24.57,210.01
2019-11-19 18:00:00,76.09,548.735,15.63,24.57,192.68
2019-11-19 19:00:00,71.91,564.229,15.63,24.57,165.38
2019-11-19 20:00:00,58.97,575.056,15.63,24.57,167.77
2019-11-19 21:00:00,53.1,583.412,15.63,24.57,170.26
2019-11-19 22:00:00,43.34,592.051,15.63,24.57,157.42
2019-11-19 23:00:00,39.53,592.612,15.63,24.57,153.95
2019-11-20 00:00:00,38.77,594.581,15.63,24.57,155.31
2019-11-20 01:00:00,39.92,597.305,15.63,24.57,155.28
2019-11-20 02:00:00,39.7,596.304,15.63,24.57,162.13
2019-11-20 03:00:00,39.73,597.069,15.63,24.57,183.56
2019-11-20 04:00:00,39.5,596.754,15.63,24.57,193.13
2019-11-20 05:00:00,40.79,585.431,15.63,24.57,208.68
2019-11-20 06:00:00,51.77,575.466,15.63,24.57,214.03
2019-11-20 07:00:00,60.52,567.126,15.63,24.57,214.07
2019-11-20 08:00:00,68.9,558.587,15.63,24.57,214.03
2019-11-20 09:00:00,65.93,552.406,15.63,24.57,197.88
2019-11-20 10:00:00,61.02,551.986,15.63,24.57,192.75
2019-11-20 11:00:00,60.68,548.969,15.63,24.57,194.48
2019-11-20 12:00:00,59.12,557.95,15.63,24.57,197.29
2019-11-20 13:00:00,59.05,569.041,15.63,24.57,215.2
2019-11-20 14:00:00,59.82,568.056,15.63,24.57,209.93
2019-11-20 15:00:00,60.69,575.42,15.63,24.57,209.45
2019-11-20 16:00:00,63.29,568.338,15.63,24.57,210.04
2019-11-20 17:00:00,71.05,572.102,15.63,24.57,188.89
2019-11-20 18:00:00,63.5,576.802,15.63,24.57,191.07
2019-11-20 19:00:00,55.9,579.655,15.63,24.57,195.19
2019-11-20 20:00:00,53.95,584.245,15.63,24.57,184.32
2019-11-20 21:00:00,45.11,584.638,15.63,24.57,174.67
2019-11-20 22:00:00,40.76,580.983,15.63,24.57,174.63
2019-11-20 23:00:00,38.61,577.118,15.63,24.57,171.53
2019-11-21 00:00:00,38.62,574.097,15.63,24.57,171.05
2019-11-21 01:00:00,37.59,575.332,15.63,24.57,180.49
2019-11-21 02:00:00,37.05,576.123,15.63,24.57,184.78
2019-11-21 03:00:00,37.67,576.841,15.63,24.57,186.93
2019-11-21 04:00:00,38.39,576.984,15.63,24.57,189.07
2019-11-21 05:00:00,39.96,566.247,15.63,24.57,205.37
2019-11-21 06:00:00,45.59,555.568,15.63,24.57,220.43
2019-11-21 07:00:00,57.98,547.961,15.63,24.57,218.58
2019-11-21 08:00:00,58.4,538.942,15.63,24.57,218.41
2019-11-21 09:00:00,58.93,537.054,15.63,24.57,211.43
2019-11-21 10:00:00,59.16,529.8,15.63,24.57,193.56
2019-11-21 11:00:00,59.11,528.607,15.63,24.57,189.55
2019-11-21 12:00:00,56.28,528.579,15.63,24.57,196.28
2019-11-21 13:00:00,58.09,530.504,15.63,24.57,207.88
2019-11-21 14:00:00,57.32,533.635,15.63,24.57,211.83
2019-11-21 15:00:00,58.13,532.675,15.63,24.57,208.82
2019-11-21 16:00:00,59.86,521.82,15.63,24.57,197.66
2019-11-21 17:00:00,63.38,523.535,15.63,24.57,194.72
2019-11-21 18:00:00,55.58,525.506,15.63,24.57,194.64
2019-11-21 19:00:00,53.92,531.539,15.63,24.57,167.97
2019-11-21 20:00:00,50.06,530.183,15.63,24.57,154.47
2019-11-21 21:00:00,43.77,526.242,15.63,24.57,157.1
2019-11-21 22:00:00,40.13,524.686,15.63,24.57,169.48
2019-11-21 23:00:00,37.1,526.776,15.63,24.57,153.5
2019-11-22 00:00:00,35.3,520.14,15.63,24.57,153.52
2019-11-22 01:00:00,34.72,519.361,15.63,24.57,152.79
2019-11-22 02:00:00,35.73,516.166,15.63,24.57,153.57
2019-11-22 03:00:00,35.94,516.994,15.63,24.57,154.65
2019-11-22 04:00:00,35.59,522.839,15.63,24.57,167.75
2019-11-22 05:00:00,37.24,522.068,15.63,24.57,199.51
2019-11-22 06:00:00,41.22,525.961,15.63,24.57,212.43
2019-11-22 07:00:00,52.1,515.846,15.63,24.57,187.38
2019-11-22 08:00:00,52.79,506.452,15.63,24.57,191.17
2019-11-22 09:00:00,51.44,502.795,15.63,24.57,186.84
2019-11-22 10:00:00,50.9,502.863,15.63,24.57,182.21
2019-11-22 11:00:00,49.56,503.433,15.63,24.57,173.7
2019-11-22 12:00:00,47.87,510.081,15.63,24.57,170.55
2019-11-22 13:00:00,47.98,523.297,15.63,24.57,182.99
2019-11-22 14:00:00,49.03,525.226,15.63,24.57,199.01
2019-11-22 15:00:00,49.5,512.615,15.63,24.57,192.5
2019-11-22 16:00:00,49.04,501.13,15.63,24.57,190.31
2019-11-22 17:00:00,51.91,486.169,15.63,24.57,201.81
2019-11-22 18:00:00,45.75,470.337,15.63,24.57,198.21
2019-11-22 19:00:00,40.81,449.748,15.63,24.57,199.21
2019-11-22 20:00:00,39.56,431.436,15.63,24.57,190.16
2019-11-22 21:00:00,39.27,415.541,15.63,24.57,158.33
2019-11-22 22:00:00,38.32,389.536,15.63,24.57,138.37
2019-11-22 23:00:00,34.35,374.137,15.63,24.57,131.81
2019-11-23 00:00:00,32.31,342.717,15.63,24.57,124.68
2019-11-23 01:00:00,26.97,315.528,15.63,24.57,124.59
2019-11-23 02:00:00,26.15,299.959,15.63,24.57,136.85
2019-11-23 03:00:00,24.44,283.53,15.63,24.57,153.83
2019-11-23 04:00:00,22.89,281.139,15.63,24.57,162.44
2019-11-23 05:00:00,24.17,281.852,15.63,24.57,189.83
2019-11-23 06:00:00,26.47,291.918,15.63,24.57,188.43
2019-11-23 07:00:00,28.14,299.679,15.63,24.57,187.74
2019-11-23 08:00:00,33.76,289.584,15.63,24.57,188.06
2019-11-23 09:00:00,30.44,279.822,15.63,24.57,187.44
2019-11-23 10:00:00,30.31,276.03,15.63,24.57,193.43
2019-11-23 11:00:00,30.45,279.461,15.63,24.57,198.31
2019-11-23 12:00:00,29.9,299.551,15.63,24.57,192.53
2019-11-23 13:00:00,30.62,319.795,15.63,24.57,187.53
2019-11-23 14:00:00,32.4,334.959,15.63,24.57,187.42
2019-11-23 15:00:00,34.25,335.894,15.63,24.57,201.02
2019-11-23 16:00:00,39.01,337.187,15.63,24.57,201.21
2019-11-23 17:00:00,40.43,338.055,15.63,24.57,195.67
2019-11-23 18:00:00,40.02,338.248,15.63,24.57,187.51
2019-11-23 19:00:00,35.58,335.982,15.63,24.57,187.46
2019-11-23 20:00:00,30.19,337.003,15.63,24.57,186.81
2019-11-23 21:00:00,28.18,332.317,15.63,24.57,160.18
2019-11-23 22:00:00,29.6,310.962,15.63,24.57,145.15
2019-11-23 23:00:00,27.21,287.613,15.63,24.57,153.4
2019-11-24 00:00:00,13.15,284.347,15.63,24.57,153.59
2019-11-24 01:00:00,19.22,282.337,15.63,24.57,158.22
2019-11-24 02:00:00,13.28,288.609,15.63,24.57,159.27
2019-11-24 03:00:00,14.89,294.686,15.63,24.57,159.48
2019-11-24 04:00:00,10.19,301.799,15.63,24.57,175.19
2019-11-24 05:00:00,7.57,314.113,15.63,24.57,194.4
2019-11-24 06:00:00,19.09,357.96,15.63,24.57,196.55
2019-11-24 07:00:00,25.48,390.145,15.63,24.57,196.64
2019-11-24 08:00:00,30.45,396.026,15.63,24.57,196.55
2019-11-24 09:00:00,34.31,406.742,15.63,24.57,196.38
2019-11-24 10:00:00,37.55,415.024,15.63,24.57,196.16
2019-11-24 11:00:00,39.81,425.401,15.63,24.57,201.06
2019-11-24 12:00:00,39.81,442.177,15.63,24.57,204.76
2019-11-24 13:00:00,39.76,466.242,15.63,24.57,204.84
2019-11-24 14:00:00,40.05,493.481,15.63,24.57,216.12
2019-11-24 15:00:00,41.68,501.032,15.63,24.57,216.12
2019-11-24 16:00:00,45.01,496.84,15.63,24.57,196.49
2019-11-24 17:00:00,50.0,500.406,15.63,24.57,195.36
2019-11-24 18:00:00,51.77,511.266,15.63,24.57,195.69
2019-11-24 19:00:00,50.11,529.631,15.63,24.57,195.08
2019-11-24 20:00:00,49.96,537.465,15.63,24.57,194.48
2019-11-24 21:00:00,45.7,546.739,15.63,24.57,171.4
2019-11-24 22:00:00,44.64,552.865,15.63,24.57,161.83
2019-11-24 23:00:00,39.8,559.631,15.63,24.57,169.53
2019-11-25 00:00:00,38.19,561.242,15.63,24.57,171.22
2019-11-25 01:00:00,36.3,565.623,15.63,24.57,177.92
2019-11-25 02:00:00,36.02,571.22,15.63,24.57,179.76
2019-11-25 03:00:00,35.4,573.625,15.63,24.57,184.73
2019-11-25 04:00:00,35.38,574.183,15.63,24.57,197.96
2019-11-25 05:00:00,37.84,569.412,15.63,24.57,210.57
2019-11-25 06:00:00,50.0,557.694,15.63,24.57,202.8
2019-11-25 07:00:00,60.42,552.803,15.63,24.57,196.1
2019-11-25 08:00:00,58.37,550.258,15.63,24.57,197.81
2019-11-25 09:00:00,58.42,550.234,15.63,24.57,199.91
2019-11-25 10:00:00,57.3,546.792,15.63,24.57,202.34
2019-11-25 11:00:00,58.26,555.197,15.63,24.57,217.6
2019-11-25 12:00:00,58.77,558.729,15.63,24.57,215.78
2019-11-25 13:00:00,58.6,562.981,15.63,24.57,215.99
2019-11-25 14:00:00,57.05,562.136,15.63,24.57,215.44
2019-11-25 15:00:00,59.23,558.468,15.63,24.57,198.84
2019-11-25 16:00:00,58.4,555.513,15.63,24.57,194.36
2019-11-25 17:00:00,63.45,570.301,15.63,24.57,195.02
2019-11-25 18:00:00,59.36,571.134,15.63,24.57,195.69
2019-11-25 19:00:00,58.07,570.095,15.63,24.57,209.82
2019-11-25 20:00:00,53.93,565.532,15.63,24.57,203.69
2019-11-25 21:00:00,50.17,556.805,15.63,24.57,176.49
2019-11-25 22:00:00,46.36,550.873,15.63,24.57,152.94
2019-11-25 23:00:00,41.58,550.18,15.63,24.57,151.16
2019-11-26 00:00:00,39.07,547.043,15.63,24.57,152.13
2019-11-26 01:00:00,38.43,542.336,15.63,24.57,161.97
2019-11-26 02:00:00,36.2,537.589,15.63,24.57,178.84
2019-11-26 03:00:00,35.91,532.721,15.63,24.57,185.3
2019-11-26 04:00:00,35.98,533.536,15.63,24.57,201.35
2019-11-26 05:00:00,38.01,530.788,15.63,24.57,215.58
2019-11-26 06:00:00,45.21,525.413,15.63,24.57,219.51
2019-11-26 07:00:00,53.44,522.197,15.63,24.57,217.88
2019-11-26 08:00:00,54.79,517.097,15.63,24.57,206.72
2019-11-26 09:00:00,54.58,509.139,15.63,24.57,192.27
2019-11-26 10:00:00,54.79,504.756,15.63,24.57,193.13
2019-11-26 11:00:00,54.05,507.672,15.63,24.57,193.77
2019-11-26 12:00:00,52.91,511.879,15.63,24.57,195.05
2019-11-26 13:00:00,52.59,512.129,15.63,24.57,207.44
2019-11-26 14:00:00,52.99,519.065,15.63,24.57,215.9
2019-11-26 15:00:00,52.34,514.297,15.63,24.57,216.37
2019-11-26 16:00:00,52.43,512.928,15.63,24.57,203.14
2019-11-26 17:00:00,54.55,504.849,15.63,24.57,189.27
2019-11-26 18:00:00,54.52,500.774,15.63,24.57,189.93
2019-11-26 19:00:00,52.9,495.675,15.63,24.57,189.71
2019-11-26 20:00:00,47.51,486.811,15.63,24.57,173.54
2019-11-26 21:00:00,43.53,481.791,15.63,24.57,151.68
2019-11-26 22:00:00,42.28,472.687,15.63,24.57,152.3
2019-11-26 23:00:00,37.74,469.956,15.63,24.57,144.41
2019-11-27 00:00:00,36.2,465.13,15.63,24.57,135.42
2019-11-27 01:00:00,35.32,455.653,15.63,24.57,146.91
2019-11-27 02:00:00,32.84,451.938,15.63,24.57,158.03
2019-11-27 03:00:00,30.23,454.784,15.63,24.57,165.37
2019-11-27 04:00:00,31.65,463.516,15.63,24.57,172.59
2019-11-27 05:00:00,34.8,462.725,15.63,24.57,193.7
2019-11-27 06:00:00,41.94,447.957,15.63,24.57,202.88
2019-11-27 07:00:00,50.68,438.871,15.63,24.57,188.31
2019-11-27 08:00:00,50.54,435.886,15.63,24.57,188.49
2019-11-27 09:00:00,46.32,428.701,15.63,24.57,183.02
2019-11-27 10:00:00,43.94,425.647,15.63,24.57,181.27
2019-11-27 11:00:00,43.93,417.729,15.63,24.57,179.68
2019-11-27 12:00:00,44.12,416.698,15.63,24.57,186.36
2019-11-27 13:00:00,43.87,426.812,15.63,24.57,186.54
2019-11-27 14:00:00,43.21,439.106,15.63,24.57,186.2
2019-11-27 15:00:00,43.41,432.222,15.63,24.57,187.17
